clade_name	NCBI_tax_id	ERR6282383_BCN-08_1_profile	ERR6282298_BCN-03_1_profile	ERR6282137_BCN-07_1_profile	ERR6282070_BCN-06_1_profile	ERR6281997_BCN-01_1_profile	ERR6281944_BCN-04_1_profile	ERR6281942_PRIMM0004_profile	ERR6281941_BCN-12_1_profile	ERR6281939_BCN-05_1_profile	ERR6281751_PRIMM0001_profile	ERR6281677_BCN-09_1_profile	ERR6281658_BCN-10_1_profile	ERR6281586_BCN-11_1_profile	ERR6281518_PRIMM0029_profile	ERR6281505_PRIMM0002_profile	ERR6281504_PRIMM0007_profile	ERR6281500_PRIMM0017_profile	ERR6281499_PRIMM0003_profile	ERR6281448_PRIMM0013_profile	ERR6281434_PRIMM0059_profile	ERR6281433_PRIMM0005_profile	ERR6281432_PRIMM0044_profile	ERR6281431_PRIMM0008_profile	ERR6281344_PRIMM0032_profile	ERR6281343_PRIMM0062_profile	ERR6281342_PRIMM0030_profile	ERR6281341_PRIMM0060_profile	ERR6281340_PRIMM0035_profile	ERR6281000_PRIMM0078_profile	ERR6280948_PRIMM0050_profile	ERR6280910_PRIMM0064_profile	ERR6280907_PRIMM0080_profile	ERR6280899_PRIMM0111_profile	ERR6279683_PRIMM0068_profile	ERR6279682_PRIMM0077_profile	ERR6279681_PRIMM0117_profile	ERR6279680_PRIMM0079_profile	ERR6279679_PRIMM0087_profile	ERR6279678_PRIMM0091_profile	ERR6279677_PRIMM0109_profile	ERR6279676_PRIMM0116_profile	ERR6279675_PRIMM0088_profile	ERR6279674_PRIMM0113_profile	ERR6279673_PRIMM0094_profile	ERR6279672_PRIMM0137_profile	ERR6279671_PRIMM0129_profile	ERR6279670_PRIMM0171_profile	ERR6279669_PRIMM0201_profile	ERR6279668_PRIMM0123_profile	ERR6279667_PRIMM0140_profile	ERR6279666_PRIMM0159_profile	ERR6279665_PRIMM0143_profile	ERR6279664_PRIMM0155_profile	ERR6279663_PRIMM0154_profile	ERR6279662_PRIMM0162_profile	ERR6279661_PRIMM0204_profile	ERR6279660_PRIMM0168_profile	ERR6279659_PRIMM0178_profile	ERR6279658_PRIMM0166_profile	ERR6279657_PRIMM0261_profile	ERR6279656_PRIMM0181_profile	ERR6279655_PRIMM0241_profile	ERR6279654_PRIMM0197_profile	ERR6279653_PRIMM0193_profile	ERR6279652_PRIMM0199_profile	ERR6279651_PRIMM0210_profile	ERR6279650_PRIMM0215_profile	ERR6279649_PRIMM0218_profile	ERR6279648_PRIMM0220_profile	ERR6279647_PRIMM0256_profile	ERR6279646_PRIMM0219_profile	ERR6279645_PRIMM0232_profile	ERR6279644_PRIMM0234_profile	ERR6279629_PRIMM0240_profile	ERR6279628_PRIMM0266_profile	ERR6279627_PRIMM0242_profile	ERR6279626_PRIMM0271_profile	ERR6279625_PRIMM0264_profile	ERR6279624_PRIMM0331_profile	ERR6279623_PRIMM0276_profile	ERR6279622_PRIMM0308_profile	ERR6279621_PRIMM0278_profile	ERR6279620_PRIMM0281_profile	ERR6279619_PRIMM0300_profile	ERR6279618_PRIMM0541_profile	ERR6279616_PRIMM0301_profile	ERR6279615_PRIMM0287_profile	ERR6279614_PRIMM0325_profile	ERR6275684_PRIMM0310_profile	ERR6275683_PRIMM0521_profile	ERR6275682_PRIMM0516_profile	ERR6275681_PRIMM0328_profile	ERR6275680_PRIMM0532_profile	ERR6275679_PRIMM0526_profile	ERR6275678_PRIMM0525_profile	ERR6275677_PRIMM0546_profile	ERR6275676_PRIMM0536_profile	ERR6275675_PRIMM0543_profile	ERR6275674_PRIMM0573_profile	ERR6275673_PRIMM0559_profile	ERR6275672_PRIMM0544_profile	ERR6275671_PRIMM0549_profile	ERR6275670_PRIMM0551_profile	ERR6275669_PRIMM0557_profile	ERR6275668_PRIMM0575_profile	ERR6275667_PRIMM0561_profile	ERR6275666_PRIMM0567_profile	ERR6275665_PRIMM0565_profile	ERR6275664_PRIMM0563_profile	ERR6275663_PRIMM0571_profile	ERR6275661_PRIMM0354_profile	ERR6275659_PRIMM0569_profile	ERR6275652_PRIMM0576_profile	ERR6273965_PRIMM0602_profile	ERR6271721_PRIMM0601_profile	ERR6271720_PRIMM0578_profile	ERR6271719_PRIMM0590_profile	ERR6267712_PRIMM0594_profile	ERR6267711_PRIMM0589_profile	ERR6264281_PRIMM0365_profile	ERR6264280_PRIMM0610_profile	ERR6257997_PRIMM0597_profile	ERR6254871_PRIMM0352_profile	ERR6254870_PRIMM0353_profile	ERR6254869_PRIMM0611_profile	ERR6248618_PRIMM0361_profile	ERR6243880_PRIMM0381_profile	ERR6243879_PRIMM0357_profile	ERR6243878_PRIMM0383_profile	ERR6243877_PRIMM0380_profile	ERR6239139_PRIMM0391_profile	ERR6239138_PRIMM0378_profile	ERR6236131_PRIMM0394_profile	ERR6235718_PRIMM0398_profile	ERR6235717_PRIMM0386_profile	ERR6235716_PRIMM0387_profile	ERR6233695_PRIMM0511_profile	ERR6233694_PRIMM0417_profile	ERR6233693_PRIMM0399_profile	ERR6233692_PRIMM0403_profile	ERR6232688_PRIMM0411_profile	ERR6232687_PRIMM0404_profile	ERR6232686_PRIMM0422_profile	ERR6232529_PRIMM0421_profile	ERR6232528_PRIMM0423_profile	ERR6232527_PRIMM0445_profile	ERR6232526_PRIMM0424_profile	ERR6232525_PRIMM0426_profile	ERR6232524_PRIMM0473_profile	ERR6232523_PRIMM0427_profile	ERR6232522_PRIMM0435_profile	ERR6232521_PRIMM0434_profile	ERR6232518_PRIMM0447_profile	ERR6232458_PRIMM0460_profile	ERR6232425_PRIMM0455_profile	ERR6232382_PRIMM0461_profile	ERR6231616_PRIMM0474_profile	ERR6231548_PRIMM0467_profile	ERR6231475_PRIMM0498_profile	ERR6230340_PRIMM0477_profile	ERR6230326_PRIMM0483_profile	ERR6230278_PRIMM0475_profile	ERR6230245_PRIMM0513_profile	ERR6229432_BCN-02_1_profile
Firmicutes_bacterium_CAG_110	2|1239|||||1263000	0.45069	0	0.57797	0	0.01361	0	0	1.75179	0	0	0	0	0	0.01005	0.00223	0	0	0.05945	0.03931	0.02501	0	0	0	0	0	0.00347	0.08099	0	0	0.0314	0	0.15685	0.01245	0	0	0.00312	0.10862	0	0.01025	0	0	0	0	0	0.00297	0.06503	0	0.02809	0	0.06918	0.0709	0	0.01365	0.0268	0.01251	0.04761	0	0	0	0.22932	0	0.01872	0.04158	0	0	0	0.00396	0.08026	0.00171	1.00047	0.12821	0.01456	0.05218	0	0.14204	0	0.01862	0.29996	0	0	0.18868	0	0	0.04009	0	0.07869	0	0	0.00847	0	0.13459	0	0.2917	0	0	0	0.16676	0.59974	0	0.23914	0.00191	0.07803	0	0.04969	1.06998	0	0.02022	0	0.02181	0.43366	0	0.46127	0.85316	0	0.21059	0.02159	0	0	0	0.02662	0	0.00157	0.06976	0	0.03281	0	0.01494	0	0	0	0.15173	0	0.12295	0.04425	0.0106	0.04663	0.01788	0	0	0.04737	0	0.20666	0	0	0	0	0	0.02175	0.00702	0	0.24394	0.26133	0	0	0	0	0	0.06395	0	0.59583	0	0	0.02905	0.12928
Firmicutes_bacterium_CAG_145	2|1239|||||1263005	0.00237	0.00022	0	0.03955	0	0	0.12879	0	0.30166	0	0	0.01422	0	0	0.04763	0	0	0	0	0.00065	0.03058	0	0	0.00732	0.05358	0.03463	0	0.00548	0	0	0.00081	0.0389	0.06069	0	0	0	0	0.21035	0.00399	0.01141	0.00054	0.02031	0.01983	0.03558	0.00185	0.04856	0	0.04127	0	0	0	0.91705	0	0	0	0	0	0	0	0	0.00152	0.06269	0	0.01266	0.05109	0.21669	0	0	0.00673	0	0	0	0	0.05074	0	0	0	0	0.44756	0.00058	0	1.56911	0	0	0	0	0	0	0	0	0	0	0	0	6.92205	0	0	0	0	0.00831	0.01481	0	0	0	0.01824	0	0.03236	0	0	0.00191	0	0.01713	0.05125	0	0	0.11353	0	0.2404	0	0.00142	0.01492	0	0	0	0	0	0	0	0.01031	0	0	0	0	0	0.00551	0	0.01818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02282	0.09083	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_170	2|1239|||||1263006	0.0998	0	0.26328	0	0.08816	0	0	0	0	0	0.02437	0	0	0.00219	0	0.02901	0	0	0.00371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202	0	0	0.03955	0.05353	0	0.01066	0.00271	0.01363	0	0	0	0	0	0	0.01494	0	0	0	0	0	0	0.0099	0	0	0	0	0	0	0.09178	0.00221	0	0	0	0.0252	0.0376	0	0.09582	0	0.00112	0	0	0	0	0.06971	0	0	0	0.06211	0	0	0	0	0.02362	0	0	0.16384	0	0	0	0	0	0	0	0	0.39148	0	0	0	0	0	0.02491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08201	0	0.05133	0	0	0.02743	0	0.00771	0	0	0	0	0	0.00398	0.00888	0	0.02486	0.00477	0	0	0	0	0.26866	0	0	0	0	0	0	0.05787	0	0.00944	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_238	2|1239|||||1263011	0.07364	0	0.10227	0	0.00618	0	0	0	0	0	0	0	0	0.02469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10791	0	0.00204	0	0	0.0779	0	0.00751	0	0.00772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06016	0	0	0	0.01915	0	0	0.00573	0	0	0	0.0058	0	0	0	0	0	0	0	0	0.0099	0	0.00176	0	0	0	0	0.00146	0	0	0.00503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_424	2|1239|||||1263022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85969	0	0.22771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_534	2|1239|||||1263027	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_555	2|1239|||||1263030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03567	0	1.8665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_646	2|1239|||||1262995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_791	2|1239|||||1262993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes_bacterium_CAG_83	2|1239|||||1262992	0.46702	0	0.00091	0.00566	0.1467	0.29487	0.3505	0	0.01141	0.19071	0.07381	0.00725	0	0.00511	0.01489	0.05225	0.05277	0.02141	0.00686	0.016	0	0.29274	0.00577	0.53154	0	0.71944	0	0.02135	0.34516	0	0.00185	1.11489	0.0212	0	0.13333	0.02285	0.02793	0	0.01359	0	0	0.20448	0.14866	0.68527	0.05326	0.04918	0.65495	0.00106	0	0	0.03355	0	0.0022	0.31491	0.00182	0.0417	0.22472	0	0	0.05021	0.0749	0.66181	0.03905	0.81587	0.00918	0.93489	0.08466	0	0.01432	0.06665	0	0.0613	0.04233	0	0.08342	0	0.04659	0	0	0	0	0.01098	0	0.11236	0.05113	0.09772	0.00858	0.46449	0	0.03329	0.02634	0	0	0.00027	0	0.41925	0.001	0.22849	0	0.79527	0.70276	0.45715	0	0.50806	0.01843	0.25194	0.21007	0	0.03829	0.15204	0.00715	0.01254	0.08894	0	0.14723	0	0	0	0	0.02827	0.31819	0.02153	0.22652	0.00227	0.03631	0	0.00211	0	0.16271	0.01613	0.03923	0	0.21751	0.07501	0	0.08539	0.86416	0	0	0	0.80165	0	1.73163	0	0.02641	0	0	0.01745	0	0	0.51356	0.07891	0	0	0	0.01245	0.01744	0	0.28366	0.07996	0	0.01795	0.01911	0
Firmicutes_bacterium_CAG_94	2|1239|||||1262989	0	0	0	0	0	0	0.02281	0.08252	0.04034	0	0	0	0	1.00189	0.13667	0	0	0.01814	0	0.08448	1.05573	0.00296	0	0	0.83515	0.07118	0.0037	0.09273	0.90125	0	0.00836	0.72013	0	0	0.02142	0	0.22214	0	0	0	0	0.38501	0	0	0.00107	0.04709	0.01359	0.27216	0	0	0.31464	0.18702	0.88976	0.27545	0	0.18893	0.37357	0	0	0	0.00402	0	0.13669	0	0	0	0.00989	0.00312	0.05122	0	0.92402	0.05018	0.21524	0	0.2488	0	0	6.12026	0.07885	0	0.03807	0.00102	0	0.05859	0.22075	0	0.05168	0.13092	0.18536	0.11337	0	0.02304	0	0	0.00611	0	0	0	0.08942	0	0.01675	0	0	0	0.97961	0.03153	1.2056	0.01312	0.002	0.15562	0	0	0.5462	0	0.22245	0.91104	0	0	0	0.00042	0	0.15762	0.12039	0.00222	0	0.48146	0.05768	0	0.19691	0	0.53118	0	0	0.00979	0	0	0.00861	0.03654	0.05135	0	0.20601	0.02005	0.94433	0.02539	0	0	0	0	0.68231	0	0	0	0	0.00249	0	0	0.00368	0	0.07889	0	0.05492	0	0	0.00079
Firmicutes_bacterium_CAG_95	2|1239|||||1262988	0.00532	0	0.00391	0	0.01255	0	0.26185	0	0	0	0	0	0	0.00324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02685	0	0	0	0	0	0.00149	0.00756	0.08433	0	0	0	0	0	0	0	0	0	0	0	0.00587	0	0	0.00284	0	0.03076	0	0	0	0	0.00122	0	0.00403	0	0	0	0	0.08223	0.15564	0	0.01873	0	0.02393	0.00025	0	0.09918	0	0	0	0	0	0.06067	0	0	0	0	0.00459	0	0	0	0	0.0112	0	0.05344	0	0	0	0.00143	1.78142	0	0	0	0.00276	0	0.01075	0	0	0	0	0	0	0.06812	0.06365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02375	0	0	0	0	0	0	0	0	0.00669	0	0	0	0.00815
Acidaminococcus_fermentans	2|1239|909932|1843488|909930|904|905	0	0.18135	0.00665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01649	0	0	0	0	0
Acidaminococcus_intestini	2|1239|909932|1843488|909930|904|187327	0	0	0	0	0	0	0	0	0	0	0.0823	0	0	0.00466	0	0	0	0	0	0	0	0	0	0	0	0.07091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07182	0	0	0	0	0	0	0	0	0	0	0	8.40078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42883	0	0	0	0.00402	1.49961	0	0	0	0	0	0	0.24247	0	0	0	0	0	0	0	0.19606	0	0	0	0	0	0.02196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00845	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04863	0	0	0	0	0.24231
Phascolarctobacterium_faecium	2|1239|909932|1843488|909930|33024|33025	0.01617	0	0	0	0	0.01671	0	0	0.76119	0.00084	0	1.61347	1.68195	0	0.03836	0	0	0.01074	0	0	0.42793	0	0	0	0	0	0	0	0	0	0	0	0.03268	0	0	0	0	0	0	0.00098	0	0	0.0043	0.02971	0.03439	0	0	0	0	0	0	0	0	0	0.15927	0	0	0	0	0	0	0	0	0.01031	0	1.04718	0	0	0	5.1328	0	0	0	0	0	0	0	0	0	0	0	0	0.0233	0	0	0	0	0	0	0	0	0	0	0.00677	0	0	0	0	0	0	0.1136	0	0	0	0	0	0	0	0	0	0	0.49906	0.01264	0.71884	0	0.33083	0.13822	0	0	0.00674	0	0	0	0	0	0	0	0	0.87419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02302
Phascolarctobacterium_sp_CAG_266	2|1239|909932|1843488|909930|33024|1262915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0	0	0	0	0	0	0	0.01667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06622	0	0	0	0	0	0	0	0	0	0	0.11387	0	0	0.01037	0	0	0	0	0	0	0.17047	0	0	0	0	0	0	0.15572	0	0	0	1.71822	0.08386	0	0	0	0	0.02589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29765	0	0	0	0	0	0	0	0	0	0.24852	0	0.32205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19001	0.14297
Phascolarctobacterium_succinatutens	2|1239|909932|1843488|909930|33024|626940	0	0.45749	1.54709	0	0.48762	0	0	0	0	0	0	0	0	0.17105	0	0	0.0008	0	0	0	0	0	0.33606	0.04099	0	0.02055	0	0	0	0.57432	0	0	0	0	0	0.06231	0.8785	0	0	0	0	0	0	0	0	0	0	0.17958	0	0.00754	0	0	0	0	0	0.00293	0	0.00041	0	2.52377	0	0	0	0	0	0	0	1.16096	0.04592	0	0	0.3794	0.33546	0	0	0	0	0	0	0	0.02271	0	0	0	2.23807	1.57437	0	0	0	0	0	0	1.84362	0	0	0	1.6503	0	0	1.72217	0	2.00482	0	0.52778	0	0	0	1.33169	0	1.27779	0.08319	0	0	0	0	0	0	0	0	0	0	0	0.31239	0	0	0	0	0	0	0	0	0	5.53281	0	0	0	0	0	0	5.57339	0	0.17873	0	0.13152	0	0	0	0	0	0	1.23454	0	0	0	0	0	0	0.36565	0.00063	1.09969	0	0	0	0
Megamonas_funiformis	2|1239|909932|909929|1843491|158846|437897	0	0.02011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas_funiformis_CAG_377	2|1239|909932|909929|1843491|158846|1263086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas_hypermegale	2|1239|909932|909929|1843491|158846|158847	0	0.00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuokella_jalaludinii	2|1239|909932|909929|1843491|52225|187979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125	0	0	0	0	0
Mitsuokella_multacida	2|1239|909932|909929|1843491|52225|52226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01872	0	0	0	0	0	0	0	0	0	0	0
Selenomonas_noxia	2|1239|909932|909929|1843491|970|135083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allisonella_histaminiformans	2|1239|909932|1843489|31977|209879|209880	0	0	0	0.01006	0	0	0.00701	0	0	0	0.0012	0	0	0.05743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01811	0	0	0	0	0	0	0	0	0	0.10064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19716	0	0	0	0	0	0.00455	0	0	0.00495	0	0	0	0	0	0	0	0	0	0	0.00431	0.0512	0	0	0	0.00303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01011	0	0	0	0	0	0.00511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaeroglobus_geminatus	2|1239|909932|1843489|31977|156454|156456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
